"cod_municipio","nombre_municipio","nombre_municipio_norm","pob_total","pob_extranjera","pob_menor_16","pob_mayor_65","pct_extranjeros","indice_envejecimiento","pct_estudios_sup","num_colegios","ratio_colegios","distancia_centro_educativo","num_centros_salud","ratio_centros_salud","consultorio_local","num_hospitales","ratio_hospital","distancia_hospital","precio_m2_alquiler","renta_media_hogar","esfuerzo_alquiler","contratos_total","pct_contratos_agricultura","pct_contratos_industria","pct_contratos_construccion","pct_contratos_servicios","pct_hogares_100mbps","internet_100mbps_mayor90"
"46243","Torrella","torrella",134,1,19,40,0.746268656716418,210.526315789474,20.1,0,0,2.26,0,0,1,0,0,5.67,4.1,30002,13.1191253916406,24,10,0,30,60,100,1
"46244","Torrent","torrent",85142,9988,14637,14023,11.7309905804421,95.8051513288242,19.1396255959288,21,0.246646778323272,0,3,0.0352352540461817,1,0,0,5.91,5.52196085099532,33314,15.9124764872291,13515,0.61408700799053,19.9319325244155,9.80319621189701,69.6507842556969,98.3707446636219,1
"46246","Tous","tous",1312,26,193,306,1.98170731707317,158.549222797927,17.1052631578947,1,0.76219512195122,0,0,0,1,0,0,14.12,2.61904761904762,32801,7.66527152917812,165,3.40909090909091,5.11363636363636,1.70454545454545,89.7727272727273,100,1
"46249","Utiel","utiel",11482,869,1509,2827,7.56836788016025,187.342611000663,17.6613885505481,5,0.435464204842362,0,1,0.0870928409684724,0,0,0,13.42,3.48272727850787,28348,11.7941942548594,3596,27.6341395607451,20.8507089241034,3.50291909924937,48.0122324159021,98.5507246376812,1
"46250","València","valencia",792492,114336,108365,170609,14.4274011598855,157.439210077054,43.1813944469718,181,0.228393472741681,0,33,0.0416407988976545,1,14,0.0176657934717322,0,6.95835811656391,37596,17.7679109264319,398138,7.99069669310641,3.23455686219351,3.9687244121385,84.8060220325616,99.9795769330742,1
"46254","Venta del Moro","venta del moro",1180,145,99,391,12.2881355932203,394.949494949495,10.2470265324794,1,0.847457627118644,6.23,0,0,1,0,0,22.79,2.72184943595074,22319,11.7074038196725,433,42.8256070640177,16.1147902869757,4.63576158940397,36.4238410596026,94.1068139963168,1
"46255","Vilallonga/Villalonga","villalonga",4555,524,664,893,11.5038419319429,134.487951807229,15.0556680161943,3,0.658616904500549,8.57,1,0.21953896816685,0,0,0,10.08,3.29717923730321,29923,10.5781240778367,2025,5.71428571428571,39.9507389162562,6.10837438423645,48.2266009852217,93.2740411339633,1
"46258","Villar del Arzobispo","villar del arzobispo",3581,449,482,889,12.5383970957833,184.439834024896,24.8960739030023,2,0.558503211393465,12.81,1,0.279251605696733,0,0,0,20.56,3.20050242321852,29058,10.5736194035714,566,9.29432013769363,12.9087779690189,6.02409638554217,71.7728055077453,94.0620782726046,1
"46259","Villargordo del Cabriel","villargordo del cabriel",602,48,76,180,7.9734219269103,236.842105263158,11.2570356472795,0,0,8.68,0,0,1,0,0,30.55,2.9,25702,10.8318418800093,137,43.7908496732026,13.0718954248366,0,43.1372549019608,97.3584905660377,1
"46260","Vinalesa","vinalesa",3525,149,632,594,4.22695035460993,93.9873417721519,27.5151924375422,2,0.567375886524823,1.96,0,0,1,0,0,4.32,5.2242466073841,34770,14.4241493905342,544,1.62162162162162,15.8558558558559,19.8198198198198,62.7027027027027,100,1
"46145","Xàtiva","xativa",29637,3206,4288,5553,10.8175591321659,129.500932835821,24.7651651150169,10,0.337416067753146,0,1,0.0337416067753146,1,1,0.0337416067753146,0,3.99612926678211,31986,11.9936350156657,7709,4.31962641068881,9.75483201452847,6.65455960565573,79.270981969127,98.9278176445758,1
"46143","Xeraco","xeraco",5819,768,781,1112,13.1981440109985,142.381562099872,14.4514353126229,2,0.343701666953085,7.9,0,0,1,0,0,7.54,3.62568295007584,28652,12.1480372472177,4028,4.77841049764793,0.717999504827928,0.916068333745977,93.5875216637782,94.37156157427,1
"46146","Xeresa","xeresa",2244,190,388,423,8.46702317290553,109.020618556701,20.5018686599039,1,0.445632798573975,5.57,0,0,1,0,0,5.48,3.20548946068422,34134,9.01526302881834,1388,44.8424068767908,2.36389684813754,3.93982808022923,48.8538681948424,95.2380952380952,1
"46110","Xirivella","xirivella",30326,4667,4582,5484,15.3894348084152,119.685726756875,16.4683444587255,9,0.296775044516257,0,1,0.0329750049462507,1,0,0,2.34,5.15000460464699,29728,16.6308006608622,4361,0.548571428571429,14.2628571428571,9.16571428571429,76.0228571428571,99.9914828379184,1
"46261","Yátova","yatova",2169,107,253,492,4.93314891655141,194.466403162055,15.5154639175258,1,0.461041954817888,0,0,0,1,0,0,26.79,3.20007216344548,29975,10.2487715659972,237,6.22568093385214,9.33852140077821,11.6731517509728,72.7626459143969,94.9023861171367,1
